State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
Illinois,"Cook County, IL",8047.13,79.4,77.6-79.5,1.8825
Illinois,"Cook County, IL",8047.14,80.3,79.6-81.6,2.0289
Illinois,"Cook County, IL",8047.15,78.9,77.6-79.5,1.9982
Illinois,"Cook County, IL",8047.16,84.6,81.7-97.5,3.2217
Illinois,"Cook County, IL",8048.03,81.9,81.7-97.5,1.6921
Illinois,"Cook County, IL",8048.04,81.8,81.7-97.5,2.5496
Illinois,"Cook County, IL",8048.05,77.4,75.2-77.5,1.8694
Illinois,"Cook County, IL",8048.06,76.9,75.2-77.5,1.5065
Illinois,"Cook County, IL",8048.07,80.1,79.6-81.6,1.4394
Illinois,"Cook County, IL",8048.08,81.1,79.6-81.6,1.6508
Illinois,"Cook County, IL",8048.09,82.9,81.7-97.5,1.9712
Illinois,"Cook County, IL",8048.10,81.7,81.7-97.5,1.4561
Illinois,"Cook County, IL",8049.01,79.8,79.6-81.6,1.2964
Illinois,"Cook County, IL",8049.02,82,81.7-97.5,1.2065
Illinois,"Cook County, IL",8050.01,84.9,81.7-97.5,1.6173
Illinois,"Cook County, IL",8050.02,80.2,79.6-81.6,1.1605
Illinois,"Cook County, IL",8051.05,77.9,77.6-79.5,1.7704
Illinois,"Cook County, IL",8051.06,80,79.6-81.6,1.8492
Illinois,"Cook County, IL",8051.07,78.3,77.6-79.5,2.7403
Illinois,"Cook County, IL",8051.08,79.8,79.6-81.6,2.0546
Illinois,"Cook County, IL",8051.09,81.7,81.7-97.5,1.0899
Illinois,"Cook County, IL",8051.10,82.2,81.7-97.5,1.0859
Illinois,"Cook County, IL",8051.11,77.5,75.2-77.5,1.0574
Illinois,"Cook County, IL",8051.12,79.5,77.6-79.5,1.7713
Illinois,"Cook County, IL",8052.01,79.1,77.6-79.5,1.0855
Illinois,"Cook County, IL",8052.02,80.1,79.6-81.6,0.9412
Illinois,"Cook County, IL",8053.01,85.4,81.7-97.5,2.4968
Illinois,"Cook County, IL",8053.02,83.8,81.7-97.5,2.195
Illinois,"Cook County, IL",8054.01,81.6,79.6-81.6,1.1371
Illinois,"Cook County, IL",8054.02,81.9,81.7-97.5,1.2653
Illinois,"Cook County, IL",8055.01,80.2,79.6-81.6,1.4251
Illinois,"Cook County, IL",8055.02,82.2,81.7-97.5,1.6759
Illinois,"Cook County, IL",8056.00,82.6,81.7-97.5,1.7082
Illinois,"Cook County, IL",8057.01,81.7,81.7-97.5,0.8898
Illinois,"Cook County, IL",8057.02,82.2,81.7-97.5,1.5312
Illinois,"Cook County, IL",8058.01,81.5,79.6-81.6,1.5473
Illinois,"Cook County, IL",8058.02,81.6,79.6-81.6,1.3153
Illinois,"Cook County, IL",8059.01,79.6,79.6-81.6,1.17
Illinois,"Cook County, IL",8059.02,81.5,79.6-81.6,1.0615
Illinois,"Cook County, IL",8060.01,84.9,81.7-97.5,2.9114
Illinois,"Cook County, IL",8060.02,82,81.7-97.5,2.0904
Illinois,"Cook County, IL",8060.03,80.5,79.6-81.6,1.0211
Illinois,"Cook County, IL",8060.04,77.3,75.2-77.5,2.623
Illinois,"Cook County, IL",8061.02,83.1,81.7-97.5,1.5841
Illinois,"Cook County, IL",8061.03,80.5,79.6-81.6,1.618
Illinois,"Cook County, IL",8061.04,79.5,77.6-79.5,1.6004
Illinois,"Cook County, IL",8062.01,78.4,77.6-79.5,1.8492
Illinois,"Cook County, IL",8062.02,,,
Illinois,"Cook County, IL",8063.00,80,79.6-81.6,1.4212
Illinois,"Cook County, IL",8064.00,77.1,75.2-77.5,1.4885
Illinois,"Cook County, IL",8065.01,77.8,77.6-79.5,2.3769
Illinois,"Cook County, IL",8065.02,83.1,81.7-97.5,1.8693
Illinois,"Cook County, IL",8066.00,76.5,75.2-77.5,2.1596
Illinois,"Cook County, IL",8067.00,85.8,81.7-97.5,1.6493
Illinois,"Cook County, IL",8068.01,78.3,77.6-79.5,1.1478
Illinois,"Cook County, IL",8068.02,81.1,79.6-81.6,1.7034
Illinois,"Cook County, IL",8069.00,82.6,81.7-97.5,1.2281
Illinois,"Cook County, IL",8070.00,77.8,77.6-79.5,0.8885
Illinois,"Cook County, IL",8071.00,82.2,81.7-97.5,1.2184
Illinois,"Cook County, IL",8072.00,82.3,81.7-97.5,1.5578
Illinois,"Cook County, IL",8073.00,82.9,81.7-97.5,1.4439
Illinois,"Cook County, IL",8074.00,81.8,81.7-97.5,1.533
Illinois,"Cook County, IL",8075.00,85.6,81.7-97.5,2.5234
Illinois,"Cook County, IL",8076.00,,,
Illinois,"Cook County, IL",8077.00,81.3,79.6-81.6,1.2895
Illinois,"Cook County, IL",8078.00,78.6,77.6-79.5,0.9868
Illinois,"Cook County, IL",8079.00,84.2,81.7-97.5,1.5845
Illinois,"Cook County, IL",8080.01,84.3,81.7-97.5,1.4717
Illinois,"Cook County, IL",8080.02,81.9,81.7-97.5,1.24
Illinois,"Cook County, IL",8081.00,74,56.9-75.1,1.8361
Illinois,"Cook County, IL",8082.00,87.6,81.7-97.5,1.5973
Illinois,"Cook County, IL",8083.01,80.8,79.6-81.6,1.633
Illinois,"Cook County, IL",8083.02,82.1,81.7-97.5,1.1923
Illinois,"Cook County, IL",8084.00,82,81.7-97.5,1.1899
Illinois,"Cook County, IL",8085.00,86.3,81.7-97.5,1.9317
Illinois,"Cook County, IL",8086.00,82.3,81.7-97.5,1.9658
Illinois,"Cook County, IL",8087.02,,,
Illinois,"Cook County, IL",8088.00,88.8,81.7-97.5,3.3858
Illinois,"Cook County, IL",8089.00,87.6,81.7-97.5,2.5033
Illinois,"Cook County, IL",8090.00,80.9,79.6-81.6,0.6498
Illinois,"Cook County, IL",8091.00,83.8,81.7-97.5,1.5728
Illinois,"Cook County, IL",8092.00,75.5,75.2-77.5,1.5085
Illinois,"Cook County, IL",8093.00,,,
Illinois,"Cook County, IL",8094.00,86,81.7-97.5,1.7587
Illinois,"Cook County, IL",8095.00,80.8,79.6-81.6,1.8193
Illinois,"Cook County, IL",8096.00,79.3,77.6-79.5,1.6228
Illinois,"Cook County, IL",8097.00,83.6,81.7-97.5,2.0064
Illinois,"Cook County, IL",8098.00,80.7,79.6-81.6,1.4027
Illinois,"Cook County, IL",8099.00,80.1,79.6-81.6,2.1855
Illinois,"Cook County, IL",8100.00,,,
Illinois,"Cook County, IL",8101.00,81.1,79.6-81.6,2.0642
Illinois,"Cook County, IL",8102.00,81.1,79.6-81.6,2.3181
Illinois,"Cook County, IL",8103.01,80.6,79.6-81.6,1.5159
Illinois,"Cook County, IL",8103.02,78.7,77.6-79.5,1.9335
Illinois,"Cook County, IL",8104.00,83.5,81.7-97.5,1.8266
Illinois,"Cook County, IL",8105.01,79,77.6-79.5,0.9876
Illinois,"Cook County, IL",8105.02,79.8,79.6-81.6,1.5068
Illinois,"Cook County, IL",8106.00,78.5,77.6-79.5,1.1565
Illinois,"Cook County, IL",8107.01,79.8,79.6-81.6,1.3201
Illinois,"Cook County, IL",8107.02,72.6,56.9-75.1,1.3879
Illinois,"Cook County, IL",8108.00,80.7,79.6-81.6,1.274
Illinois,"Cook County, IL",8109.00,,,
Illinois,"Cook County, IL",8110.00,79.9,79.6-81.6,1.3194
Illinois,"Cook County, IL",8111.00,79.6,79.6-81.6,1.7112
Illinois,"Cook County, IL",8112.00,79.7,79.6-81.6,1.2163
Illinois,"Cook County, IL",8113.01,78.9,77.6-79.5,1.8235
Illinois,"Cook County, IL",8113.02,76.7,75.2-77.5,1.7955
Illinois,"Cook County, IL",8114.01,82.1,81.7-97.5,1.9664
Illinois,"Cook County, IL",8114.02,77.5,75.2-77.5,1.4214
Illinois,"Cook County, IL",8115.00,79.4,77.6-79.5,1.2967
Illinois,"Cook County, IL",8116.00,78.8,77.6-79.5,1.4579
Illinois,"Cook County, IL",8117.01,82.3,81.7-97.5,3.5635
Illinois,"Cook County, IL",8117.02,77.9,77.6-79.5,1.5699
Illinois,"Cook County, IL",8118.00,77,75.2-77.5,1.242
Illinois,"Cook County, IL",8119.00,86,81.7-97.5,2.3246
Illinois,"Cook County, IL",8120.00,82.7,81.7-97.5,1.6562
Illinois,"Cook County, IL",8121.00,80.4,79.6-81.6,1.3742
Illinois,"Cook County, IL",8122.00,,,
Illinois,"Cook County, IL",8123.01,76,75.2-77.5,1.4435
Illinois,"Cook County, IL",8123.02,80.7,79.6-81.6,1.0158
Illinois,"Cook County, IL",8124.00,81.3,79.6-81.6,1.778
Illinois,"Cook County, IL",8125.00,84,81.7-97.5,3.0309
Illinois,"Cook County, IL",8126.00,79.8,79.6-81.6,3.5109
Illinois,"Cook County, IL",8127.00,76.9,75.2-77.5,2.0407
Illinois,"Cook County, IL",8128.01,81.7,81.7-97.5,3.0218
Illinois,"Cook County, IL",8128.02,77.3,75.2-77.5,2.2389
Illinois,"Cook County, IL",8129.00,81.1,79.6-81.6,1.4183
Illinois,"Cook County, IL",8130.00,80.1,79.6-81.6,1.5722
Illinois,"Cook County, IL",8131.00,79.6,79.6-81.6,1.9408
Illinois,"Cook County, IL",8132.00,80.9,79.6-81.6,1.7708
Illinois,"Cook County, IL",8133.01,78.3,77.6-79.5,3.9626
Illinois,"Cook County, IL",8133.02,76.9,75.2-77.5,2.6255
Illinois,"Cook County, IL",8134.00,75.6,75.2-77.5,1.3029
Illinois,"Cook County, IL",8135.00,78.2,77.6-79.5,1.7309
Illinois,"Cook County, IL",8136.00,79.8,79.6-81.6,3.6643
Illinois,"Cook County, IL",8137.01,75.9,75.2-77.5,1.9515
Illinois,"Cook County, IL",8137.02,79.1,77.6-79.5,2.7357
Illinois,"Cook County, IL",8138.01,76,75.2-77.5,1.6935
Illinois,"Cook County, IL",8138.02,78,77.6-79.5,1.8341
Illinois,"Cook County, IL",8139.00,76,75.2-77.5,1.6853
Illinois,"Cook County, IL",8140.00,79.5,77.6-79.5,1.5796
Illinois,"Cook County, IL",8141.00,78.2,77.6-79.5,1.6547
Illinois,"Cook County, IL",8142.00,76.6,75.2-77.5,1.5656
Illinois,"Cook County, IL",8143.00,80.1,79.6-81.6,2.8484
Illinois,"Cook County, IL",8144.00,78.4,77.6-79.5,1.8008
Illinois,"Cook County, IL",8145.00,79.6,79.6-81.6,1.5553
Illinois,"Cook County, IL",8146.00,79.3,77.6-79.5,1.6555
Illinois,"Cook County, IL",8147.00,81,79.6-81.6,2.1263
Illinois,"Cook County, IL",8148.00,78.1,77.6-79.5,2.1724
Illinois,"Cook County, IL",8149.00,78.6,77.6-79.5,1.5601
Illinois,"Cook County, IL",8150.00,76,75.2-77.5,1.2245
Illinois,"Cook County, IL",8151.00,81.4,79.6-81.6,2.3282
Illinois,"Cook County, IL",8152.00,77.1,75.2-77.5,1.1577
Illinois,"Cook County, IL",8153.00,79.2,77.6-79.5,1.3459
Illinois,"Cook County, IL",8154.00,78.4,77.6-79.5,1.4495
Illinois,"Cook County, IL",8155.00,79,77.6-79.5,1.6068
Illinois,"Cook County, IL",8156.00,77.3,75.2-77.5,1.1688
Illinois,"Cook County, IL",8157.01,80.3,79.6-81.6,2.2425
Illinois,"Cook County, IL",8157.02,79.7,79.6-81.6,1.3158
Illinois,"Cook County, IL",8158.00,82,81.7-97.5,0.986
Illinois,"Cook County, IL",8159.00,77.9,77.6-79.5,1.779
Illinois,"Cook County, IL",8160.00,81.4,79.6-81.6,2.1273
Illinois,"Cook County, IL",8161.00,75.9,75.2-77.5,1.1905
Illinois,"Cook County, IL",8162.00,78.6,77.6-79.5,1.389
Illinois,"Cook County, IL",8163.00,78,77.6-79.5,1.3632
Illinois,"Cook County, IL",8164.01,82.1,81.7-97.5,2.0488
Illinois,"Cook County, IL",8164.02,79.8,79.6-81.6,1.6825
Illinois,"Cook County, IL",8165.00,78.4,77.6-79.5,1.8588
Illinois,"Cook County, IL",8166.00,79.3,77.6-79.5,2.274
Illinois,"Cook County, IL",8167.00,75.5,75.2-77.5,1.4389
Illinois,"Cook County, IL",8168.00,75.8,75.2-77.5,0.992
Illinois,"Cook County, IL",8169.00,79.8,79.6-81.6,1.9398
Illinois,"Cook County, IL",8170.00,75,56.9-75.1,1.1662
Illinois,"Cook County, IL",8171.01,75.8,75.2-77.5,1.1082
Illinois,"Cook County, IL",8171.02,74.8,56.9-75.1,1.3483
Illinois,"Cook County, IL",8172.00,74.4,56.9-75.1,1.8522
Illinois,"Cook County, IL",8173.00,72.5,56.9-75.1,2.1116
Illinois,"Cook County, IL",8174.00,78.7,77.6-79.5,2.0422
Illinois,"Cook County, IL",8175.00,72.7,56.9-75.1,2.7286
Illinois,"Cook County, IL",8176.00,74.8,56.9-75.1,1.4341
Illinois,"Cook County, IL",8177.00,74.5,56.9-75.1,1.5141
Illinois,"Cook County, IL",8179.00,76.7,75.2-77.5,1.2712
Illinois,"Cook County, IL",8180.00,78.4,77.6-79.5,1.2255
Illinois,"Cook County, IL",8181.00,78.4,77.6-79.5,1.6596
Illinois,"Cook County, IL",8182.00,78.9,77.6-79.5,1.4152
Illinois,"Cook County, IL",8183.00,76.7,75.2-77.5,3.5272
Illinois,"Cook County, IL",8184.01,78,77.6-79.5,1.6702
Illinois,"Cook County, IL",8184.02,79.8,79.6-81.6,1.204
Illinois,"Cook County, IL",8185.00,80.4,79.6-81.6,0.9785
Illinois,"Cook County, IL",8186.00,81.1,79.6-81.6,1.4122
Illinois,"Cook County, IL",8187.00,78.9,77.6-79.5,1.2506
Illinois,"Cook County, IL",8188.00,79.1,77.6-79.5,1.5581
Illinois,"Cook County, IL",8189.00,78.4,77.6-79.5,1.1355
Illinois,"Cook County, IL",8190.00,84.3,81.7-97.5,1.3082
Illinois,"Cook County, IL",8191.00,79.3,77.6-79.5,1.9961
Illinois,"Cook County, IL",8192.00,78.5,77.6-79.5,1.1135
Illinois,"Cook County, IL",8193.00,76.9,75.2-77.5,1.5573
Illinois,"Cook County, IL",8194.00,80.8,79.6-81.6,1.8856
Illinois,"Cook County, IL",8195.00,77.9,77.6-79.5,1.4863
Illinois,"Cook County, IL",8196.00,78.7,77.6-79.5,1.2249
Illinois,"Cook County, IL",8197.00,84,81.7-97.5,1.5812
Illinois,"Cook County, IL",8198.01,83.3,81.7-97.5,1.632
Illinois,"Cook County, IL",8198.02,84.4,81.7-97.5,1.8055
Illinois,"Cook County, IL",8199.00,86,81.7-97.5,2.2067
Illinois,"Cook County, IL",8200.00,85.1,81.7-97.5,2.6563
Illinois,"Cook County, IL",8201.01,80.2,79.6-81.6,1.1264
Illinois,"Cook County, IL",8201.03,83,81.7-97.5,2.0093
Illinois,"Cook County, IL",8201.04,79.2,77.6-79.5,1.6865
Illinois,"Cook County, IL",8202.01,82.1,81.7-97.5,1.4677
Illinois,"Cook County, IL",8202.02,76.3,75.2-77.5,1.1071
Illinois,"Cook County, IL",8203.00,78.1,77.6-79.5,1.9459
Illinois,"Cook County, IL",8204.00,80.5,79.6-81.6,2.1016
Illinois,"Cook County, IL",8205.01,75.7,75.2-77.5,1.1418
Illinois,"Cook County, IL",8205.02,76.1,75.2-77.5,1.4137
Illinois,"Cook County, IL",8206.03,74.3,56.9-75.1,1.3414
Illinois,"Cook County, IL",8206.04,75.9,75.2-77.5,1.9906
Illinois,"Cook County, IL",8206.05,74.5,56.9-75.1,2.4546
Illinois,"Cook County, IL",8206.06,78.7,77.6-79.5,1.2454
Illinois,"Cook County, IL",8207.00,79.5,77.6-79.5,1.6955
Illinois,"Cook County, IL",8208.00,80.8,79.6-81.6,2.0436
Illinois,"Cook County, IL",8209.01,77.5,75.2-77.5,1.4155
Illinois,"Cook County, IL",8209.02,81.3,79.6-81.6,2.1162
Illinois,"Cook County, IL",8210.01,76.9,75.2-77.5,1.1622
Illinois,"Cook County, IL",8210.02,78.7,77.6-79.5,1.3337
Illinois,"Cook County, IL",8211.01,78.5,77.6-79.5,1.527
Illinois,"Cook County, IL",8211.02,77.6,77.6-79.5,1.7119
Illinois,"Cook County, IL",8212.00,76.3,75.2-77.5,1.9235
Illinois,"Cook County, IL",8213.00,82.5,81.7-97.5,3.0749
Illinois,"Cook County, IL",8214.01,75.3,75.2-77.5,2.5135
Illinois,"Cook County, IL",8214.02,74.6,56.9-75.1,3.1648
Illinois,"Cook County, IL",8215.00,71.8,56.9-75.1,1.5438
Illinois,"Cook County, IL",8216.00,76.7,75.2-77.5,1.433
Illinois,"Cook County, IL",8217.00,81.4,79.6-81.6,1.6098
Illinois,"Cook County, IL",8218.00,76.4,75.2-77.5,1.7991
Illinois,"Cook County, IL",8219.00,76.7,75.2-77.5,1.1523
Illinois,"Cook County, IL",8220.00,76.1,75.2-77.5,1.3427
Illinois,"Cook County, IL",8221.01,76.6,75.2-77.5,1.3736
Illinois,"Cook County, IL",8221.02,79.2,77.6-79.5,1.4923
Illinois,"Cook County, IL",8222.00,79.8,79.6-81.6,1.1101
Illinois,"Cook County, IL",8223.01,76.9,75.2-77.5,1.2464
Illinois,"Cook County, IL",8223.02,77.4,75.2-77.5,1.3788
Illinois,"Cook County, IL",8224.00,78,77.6-79.5,1.2969
Illinois,"Cook County, IL",8225.00,76,75.2-77.5,1.2894
Illinois,"Cook County, IL",8226.01,80.7,79.6-81.6,1.0938
Illinois,"Cook County, IL",8226.02,82.3,81.7-97.5,1.4872
Illinois,"Cook County, IL",8227.01,77.2,75.2-77.5,1.3345
Illinois,"Cook County, IL",8227.02,79.2,77.6-79.5,1.3391
Illinois,"Cook County, IL",8228.01,77.5,75.2-77.5,1.4107
Illinois,"Cook County, IL",8228.02,81.2,79.6-81.6,1.3187
Illinois,"Cook County, IL",8229.00,79.3,77.6-79.5,1.8306
Illinois,"Cook County, IL",8230.01,75.6,75.2-77.5,1.2701
Illinois,"Cook County, IL",8230.02,73,56.9-75.1,2.6959
Illinois,"Cook County, IL",8231.01,75,56.9-75.1,1.3184
Illinois,"Cook County, IL",8231.02,74.8,56.9-75.1,1.3695
Illinois,"Cook County, IL",8232.00,78.4,77.6-79.5,1.2558
Illinois,"Cook County, IL",8233.02,78.2,77.6-79.5,2.4517
Illinois,"Cook County, IL",8233.03,76.5,75.2-77.5,1.5556
Illinois,"Cook County, IL",8233.04,77.6,77.6-79.5,1.7082
Illinois,"Cook County, IL",8234.00,77.9,77.6-79.5,1.812
Illinois,"Cook County, IL",8235.00,78.5,77.6-79.5,1.6967
Illinois,"Cook County, IL",8236.02,78.8,77.6-79.5,1.1821
Illinois,"Cook County, IL",8236.03,75.9,75.2-77.5,1.8235
Illinois,"Cook County, IL",8236.04,83.2,81.7-97.5,1.4701
Illinois,"Cook County, IL",8236.05,81.2,79.6-81.6,1.4751
Illinois,"Cook County, IL",8237.02,80.4,79.6-81.6,1.4168
Illinois,"Cook County, IL",8237.03,75.4,75.2-77.5,1.4489
Illinois,"Cook County, IL",8237.04,78.4,77.6-79.5,1.0889
Illinois,"Cook County, IL",8237.05,77.1,75.2-77.5,1.2079
Illinois,"Cook County, IL",8238.01,80,79.6-81.6,1.2923
Illinois,"Cook County, IL",8238.03,80.4,79.6-81.6,1.314
Illinois,"Cook County, IL",8238.05,80.6,79.6-81.6,1.5045
Illinois,"Cook County, IL",8238.06,76.7,75.2-77.5,1.629
Illinois,"Cook County, IL",8239.01,82.2,81.7-97.5,1.3214
Illinois,"Cook County, IL",8239.03,83.4,81.7-97.5,1.3912
Illinois,"Cook County, IL",8239.04,80.5,79.6-81.6,3.1761
Illinois,"Cook County, IL",8240.03,81.6,79.6-81.6,2.7949
Illinois,"Cook County, IL",8240.04,81.1,79.6-81.6,1.7921
Illinois,"Cook County, IL",8240.05,80.8,79.6-81.6,1.5562
Illinois,"Cook County, IL",8240.06,78.6,77.6-79.5,1.445
Illinois,"Cook County, IL",8241.05,79.5,77.6-79.5,1.4084
Illinois,"Cook County, IL",8241.06,83.2,81.7-97.5,1.7145
Illinois,"Cook County, IL",8241.07,80.1,79.6-81.6,1.225
Illinois,"Cook County, IL",8241.08,78.5,77.6-79.5,1.1585
Illinois,"Cook County, IL",8241.13,81.3,79.6-81.6,1.122
Illinois,"Cook County, IL",8241.14,80.6,79.6-81.6,1.0454
Illinois,"Cook County, IL",8241.15,79.8,79.6-81.6,1.3883
Illinois,"Cook County, IL",8241.16,79.6,79.6-81.6,1.136
Illinois,"Cook County, IL",8241.17,80.8,79.6-81.6,1.1796
Illinois,"Cook County, IL",8241.19,82.4,81.7-97.5,2.4483
Illinois,"Cook County, IL",8241.20,83.5,81.7-97.5,1.1301
Illinois,"Cook County, IL",8241.21,80,79.6-81.6,1.5885
Illinois,"Cook County, IL",8241.22,82.4,81.7-97.5,1.2955
Illinois,"Cook County, IL",8241.23,78.8,77.6-79.5,1.2536
Illinois,"Cook County, IL",8243.00,73,56.9-75.1,1.6179
Illinois,"Cook County, IL",8244.00,72.5,56.9-75.1,1.8165
Illinois,"Cook County, IL",8245.03,78.8,77.6-79.5,1.1323
Illinois,"Cook County, IL",8245.05,78.1,77.6-79.5,0.9749
Illinois,"Cook County, IL",8245.06,78.8,77.6-79.5,1.3957
Illinois,"Cook County, IL",8245.07,79.8,79.6-81.6,1.4394
Illinois,"Cook County, IL",8246.01,77.3,75.2-77.5,1.2074
Illinois,"Cook County, IL",8246.02,76,75.2-77.5,1.2695
Illinois,"Cook County, IL",8247.01,78.9,77.6-79.5,1.2077
Illinois,"Cook County, IL",8247.02,76.6,75.2-77.5,1.3837
Illinois,"Cook County, IL",8248.00,76.4,75.2-77.5,1.3739
Illinois,"Cook County, IL",8249.00,,,
Illinois,"Cook County, IL",8250.00,77.9,77.6-79.5,1.8346
Illinois,"Cook County, IL",8252.00,,,
Illinois,"Cook County, IL",8253.02,75.9,75.2-77.5,1.5569
Illinois,"Cook County, IL",8253.03,77.2,75.2-77.5,1.2802
Illinois,"Cook County, IL",8253.04,80.3,79.6-81.6,1.606
Illinois,"Cook County, IL",8254.00,76,75.2-77.5,1.4196
Illinois,"Cook County, IL",8255.01,72.5,56.9-75.1,1.2602
Illinois,"Cook County, IL",8255.03,77.2,75.2-77.5,1.6472
Illinois,"Cook County, IL",8255.04,77.9,77.6-79.5,2.5826
Illinois,"Cook County, IL",8255.05,76.6,75.2-77.5,1.3755
Illinois,"Cook County, IL",8256.00,73.6,56.9-75.1,1.7602
Illinois,"Cook County, IL",8257.00,75.9,75.2-77.5,1.8553
Illinois,"Cook County, IL",8258.01,73,56.9-75.1,1.493
Illinois,"Cook County, IL",8258.02,77.3,75.2-77.5,1.7758
Illinois,"Cook County, IL",8258.03,78,77.6-79.5,1.9647
Illinois,"Cook County, IL",8259.00,75.2,75.2-77.5,1.638
Illinois,"Cook County, IL",8260.00,72.7,56.9-75.1,2.9442
Illinois,"Cook County, IL",8261.00,77.1,75.2-77.5,1.5199
Illinois,"Cook County, IL",8262.01,77.2,75.2-77.5,2.0334
Illinois,"Cook County, IL",8262.02,72.9,56.9-75.1,1.1323
Illinois,"Cook County, IL",8263.01,77.3,75.2-77.5,1.2818
Illinois,"Cook County, IL",8263.03,74.8,56.9-75.1,1.3532
Illinois,"Cook County, IL",8263.04,,,
Illinois,"Cook County, IL",8264.01,76.1,75.2-77.5,2.0538
Illinois,"Cook County, IL",8264.02,75.1,56.9-75.1,1.1985
Illinois,"Cook County, IL",8265.00,74.7,56.9-75.1,1.5223
Illinois,"Cook County, IL",8266.00,77.6,77.6-79.5,2.0696
Illinois,"Cook County, IL",8267.00,77.3,75.2-77.5,2.7582
Illinois,"Cook County, IL",8268.00,72.2,56.9-75.1,1.1579
Illinois,"Cook County, IL",8269.01,73,56.9-75.1,3.353
Illinois,"Cook County, IL",8269.02,70.1,56.9-75.1,3.6482
Illinois,"Cook County, IL",8270.00,73.4,56.9-75.1,2.7524
Illinois,"Cook County, IL",8271.00,74.8,56.9-75.1,2.5077
Illinois,"Cook County, IL",8272.00,77.4,75.2-77.5,1.5063
Illinois,"Cook County, IL",8273.00,71.6,56.9-75.1,3.163
Illinois,"Cook County, IL",8274.00,70.6,56.9-75.1,2.6235
Illinois,"Cook County, IL",8275.00,75.8,75.2-77.5,1.6851
Illinois,"Cook County, IL",8276.00,74.2,56.9-75.1,1.8996
Illinois,"Cook County, IL",8277.00,73.9,56.9-75.1,1.8664
Illinois,"Cook County, IL",8278.01,77.7,77.6-79.5,1.0758
Illinois,"Cook County, IL",8278.02,78.2,77.6-79.5,1.8644
Illinois,"Cook County, IL",8278.04,75.9,75.2-77.5,3.0987
Illinois,"Cook County, IL",8278.05,80,79.6-81.6,1.8659
Illinois,"Cook County, IL",8279.01,78.3,77.6-79.5,2.4698
Illinois,"Cook County, IL",8279.02,78.9,77.6-79.5,2.0735
Illinois,"Cook County, IL",8280.00,79.5,77.6-79.5,1.2856
Illinois,"Cook County, IL",8281.00,79.2,77.6-79.5,1.7025
Illinois,"Cook County, IL",8282.01,77.6,77.6-79.5,1.6398
Illinois,"Cook County, IL",8282.02,79,77.6-79.5,1.3055
Illinois,"Cook County, IL",8283.00,78,77.6-79.5,1.4847
Illinois,"Cook County, IL",8284.01,77.2,75.2-77.5,1.2472
Illinois,"Cook County, IL",8284.02,77.7,77.6-79.5,1.3092
Illinois,"Cook County, IL",8285.03,72.9,56.9-75.1,1.4213
Illinois,"Cook County, IL",8285.04,71.5,56.9-75.1,1.2935
Illinois,"Cook County, IL",8285.05,77.1,75.2-77.5,1.3136
Illinois,"Cook County, IL",8285.06,76,75.2-77.5,1.0827
Illinois,"Cook County, IL",8286.01,79.2,77.6-79.5,1.1267
Illinois,"Cook County, IL",8286.02,77.9,77.6-79.5,1.2643
Illinois,"Cook County, IL",8287.01,75.4,75.2-77.5,1.7322
Illinois,"Cook County, IL",8287.02,77.2,75.2-77.5,1.5474
Illinois,"Cook County, IL",8288.01,80.3,79.6-81.6,1.2355
Illinois,"Cook County, IL",8288.02,83.3,81.7-97.5,2.8589
Illinois,"Cook County, IL",8289.00,75,56.9-75.1,1.8413
Illinois,"Cook County, IL",8290.00,72.2,56.9-75.1,2.511
Illinois,"Cook County, IL",8291.00,78.4,77.6-79.5,3.0691
Illinois,"Cook County, IL",8292.00,75.2,75.2-77.5,1.3535
Illinois,"Cook County, IL",8293.01,78,77.6-79.5,1.9577
Illinois,"Cook County, IL",8293.02,76.9,75.2-77.5,2.2982
Illinois,"Cook County, IL",8294.01,72.8,56.9-75.1,1.3623
Illinois,"Cook County, IL",8294.02,76.7,75.2-77.5,1.8767
Illinois,"Cook County, IL",8295.00,75.8,75.2-77.5,1.3282
Illinois,"Cook County, IL",8296.00,72.8,56.9-75.1,1.5526
Illinois,"Cook County, IL",8297.00,75.5,75.2-77.5,2.29
Illinois,"Cook County, IL",8298.00,83.8,81.7-97.5,2.4596
Illinois,"Cook County, IL",8299.01,81,79.6-81.6,1.537
Illinois,"Cook County, IL",8299.02,,,
Illinois,"Cook County, IL",8300.01,71.4,56.9-75.1,3.9816
Illinois,"Cook County, IL",8300.03,77.8,77.6-79.5,1.9642
Illinois,"Cook County, IL",8300.04,78.4,77.6-79.5,1.0657
Illinois,"Cook County, IL",8300.05,80.3,79.6-81.6,1.4059
Illinois,"Cook County, IL",8300.06,73.8,56.9-75.1,3.1658
Illinois,"Cook County, IL",8300.07,77.2,75.2-77.5,1.0749
Illinois,"Cook County, IL",8300.08,70.2,56.9-75.1,1.3677
Illinois,"Cook County, IL",8301.00,75.7,75.2-77.5,1.9735
Illinois,"Cook County, IL",8302.01,76.4,75.2-77.5,2.1223
Illinois,"Cook County, IL",8302.02,72.9,56.9-75.1,2.067
Illinois,"Cook County, IL",8303.00,75.4,75.2-77.5,1.6919
Illinois,"Cook County, IL",8304.00,75.5,75.2-77.5,1.9444
Illinois,"Cook County, IL",8305.00,85.7,81.7-97.5,3.6021
Illinois,"Cook County, IL",8306.00,78.6,77.6-79.5,2.1893
