State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
California,"Los Angeles County, CA",2393.20,75.9,75.2-77.5,1.353
California,"Los Angeles County, CA",2393.30,78.5,77.6-79.5,3.0451
California,"Los Angeles County, CA",2395.01,79.1,77.6-79.5,1.4599
California,"Los Angeles County, CA",2395.02,74.3,56.9-75.1,1.5969
California,"Los Angeles County, CA",2396.01,78.5,77.6-79.5,3.8395
California,"Los Angeles County, CA",2396.02,72.2,56.9-75.1,2.6384
California,"Los Angeles County, CA",2397.01,75.2,75.2-77.5,1.42
California,"Los Angeles County, CA",2397.02,77.6,77.6-79.5,2.8674
California,"Los Angeles County, CA",2398.01,75.3,75.2-77.5,1.4334
California,"Los Angeles County, CA",2398.02,75.3,75.2-77.5,1.7116
California,"Los Angeles County, CA",2400.10,73.1,56.9-75.1,1.5019
California,"Los Angeles County, CA",2400.20,79.6,79.6-81.6,1.9939
California,"Los Angeles County, CA",2402.00,78.2,77.6-79.5,2.3648
California,"Los Angeles County, CA",2403.00,76.3,75.2-77.5,2.881
California,"Los Angeles County, CA",2404.01,74.2,56.9-75.1,2.3354
California,"Los Angeles County, CA",2404.02,79.4,77.6-79.5,3.3637
California,"Los Angeles County, CA",2405.00,73.7,56.9-75.1,1.9879
California,"Los Angeles County, CA",2406.00,74.6,56.9-75.1,1.7554
California,"Los Angeles County, CA",2407.00,77.5,75.2-77.5,2.098
California,"Los Angeles County, CA",2408.00,76.7,75.2-77.5,1.4404
California,"Los Angeles County, CA",2409.00,77.3,75.2-77.5,2.2062
California,"Los Angeles County, CA",2410.01,75.1,56.9-75.1,2.1569
California,"Los Angeles County, CA",2410.02,68.8,56.9-75.1,1.5247
California,"Los Angeles County, CA",2411.10,,,
California,"Los Angeles County, CA",2411.20,75.3,75.2-77.5,1.7369
California,"Los Angeles County, CA",2412.01,78.3,77.6-79.5,2.4617
California,"Los Angeles County, CA",2412.02,77.1,75.2-77.5,1.6838
California,"Los Angeles County, CA",2413.00,76.1,75.2-77.5,1.9782
California,"Los Angeles County, CA",2414.00,74.2,56.9-75.1,1.9586
California,"Los Angeles County, CA",2420.00,75.3,75.2-77.5,1.1505
California,"Los Angeles County, CA",2421.00,75.3,75.2-77.5,2.444
California,"Los Angeles County, CA",2422.00,74.1,56.9-75.1,1.8888
California,"Los Angeles County, CA",2423.00,77.9,77.6-79.5,3.0499
California,"Los Angeles County, CA",2426.00,75.3,75.2-77.5,2.1127
California,"Los Angeles County, CA",2427.00,76,75.2-77.5,2.5857
California,"Los Angeles County, CA",2430.00,77.7,77.6-79.5,1.9874
California,"Los Angeles County, CA",2431.00,77.2,75.2-77.5,3.4767
California,"Los Angeles County, CA",2611.01,87.5,81.7-97.5,2.1843
California,"Los Angeles County, CA",2611.02,90.2,81.7-97.5,2.3644
California,"Los Angeles County, CA",2612.00,86.4,81.7-97.5,1.8598
California,"Los Angeles County, CA",2621.00,85.8,81.7-97.5,1.6396
California,"Los Angeles County, CA",2622.00,86.6,81.7-97.5,1.5412
California,"Los Angeles County, CA",2623.01,86.5,81.7-97.5,2.3901
California,"Los Angeles County, CA",2623.02,,,
California,"Los Angeles County, CA",2623.03,84.2,81.7-97.5,1.3033
California,"Los Angeles County, CA",2624.00,86.4,81.7-97.5,1.8143
California,"Los Angeles County, CA",2625.01,86.2,81.7-97.5,1.9066
California,"Los Angeles County, CA",2626.01,83,81.7-97.5,1.9024
California,"Los Angeles County, CA",2626.04,86.8,81.7-97.5,1.6713
California,"Los Angeles County, CA",2627.04,81.9,81.7-97.5,1.4231
California,"Los Angeles County, CA",2627.06,85.3,81.7-97.5,1.6796
California,"Los Angeles County, CA",2628.02,81.8,81.7-97.5,0.9376
California,"Los Angeles County, CA",2640.00,85.2,81.7-97.5,1.8876
California,"Los Angeles County, CA",2641.02,86.4,81.7-97.5,3.2963
California,"Los Angeles County, CA",2641.03,85.1,81.7-97.5,2.5272
California,"Los Angeles County, CA",2643.01,81.5,79.6-81.6,1.8363
California,"Los Angeles County, CA",2643.02,87.1,81.7-97.5,2.2617
California,"Los Angeles County, CA",2651.00,80.8,79.6-81.6,0.7329
California,"Los Angeles County, CA",2652.01,,,
California,"Los Angeles County, CA",2652.02,,,
California,"Los Angeles County, CA",2653.01,,,
California,"Los Angeles County, CA",2653.03,,,
California,"Los Angeles County, CA",2653.04,,,
California,"Los Angeles County, CA",2653.05,,,
California,"Los Angeles County, CA",2654.10,83.2,81.7-97.5,2.186
California,"Los Angeles County, CA",2654.20,88,81.7-97.5,2.5884
California,"Los Angeles County, CA",2655.10,,,
California,"Los Angeles County, CA",2655.20,86.7,81.7-97.5,2.4337
California,"Los Angeles County, CA",2656.01,89.8,81.7-97.5,3.4359
California,"Los Angeles County, CA",2656.02,86.9,81.7-97.5,2.0575
California,"Los Angeles County, CA",2657.00,85,81.7-97.5,1.608
California,"Los Angeles County, CA",2671.00,87.6,81.7-97.5,1.9495
California,"Los Angeles County, CA",2672.00,,,
California,"Los Angeles County, CA",2673.00,79.9,79.6-81.6,1.6856
California,"Los Angeles County, CA",2674.02,79.7,79.6-81.6,1.5591
California,"Los Angeles County, CA",2674.03,86.4,81.7-97.5,3.0821
California,"Los Angeles County, CA",2674.04,87.5,81.7-97.5,3.978
California,"Los Angeles County, CA",2675.01,84.5,81.7-97.5,2.7132
California,"Los Angeles County, CA",2675.02,77.2,75.2-77.5,1.8295
California,"Los Angeles County, CA",2676.00,83,81.7-97.5,2.0946
California,"Los Angeles County, CA",2677.00,84.4,81.7-97.5,2.6385
California,"Los Angeles County, CA",2678.00,82.2,81.7-97.5,2.7425
California,"Los Angeles County, CA",2679.01,83.3,81.7-97.5,2.9907
California,"Los Angeles County, CA",2679.02,89.6,81.7-97.5,2.9297
California,"Los Angeles County, CA",2690.00,83.8,81.7-97.5,1.4417
California,"Los Angeles County, CA",2691.00,85.9,81.7-97.5,2.1503
California,"Los Angeles County, CA",2693.00,87.1,81.7-97.5,2.0666
California,"Los Angeles County, CA",2695.00,86.3,81.7-97.5,1.5749
California,"Los Angeles County, CA",2696.01,76.5,75.2-77.5,2.2643
California,"Los Angeles County, CA",2696.02,79.4,77.6-79.5,1.9614
California,"Los Angeles County, CA",2697.00,79.6,79.6-81.6,1.4219
California,"Los Angeles County, CA",2698.00,81.6,79.6-81.6,2.767
California,"Los Angeles County, CA",2699.03,80.9,79.6-81.6,2.3526
California,"Los Angeles County, CA",2699.04,76.8,75.2-77.5,1.7379
California,"Los Angeles County, CA",2699.05,78.4,77.6-79.5,3.5736
California,"Los Angeles County, CA",2699.06,81.4,79.6-81.6,2.0858
California,"Los Angeles County, CA",2699.07,,,
California,"Los Angeles County, CA",2701.00,81.3,79.6-81.6,2.6923
California,"Los Angeles County, CA",2702.00,83.2,81.7-97.5,2.8529
California,"Los Angeles County, CA",2703.00,79.6,79.6-81.6,1.825
California,"Los Angeles County, CA",2711.00,81.1,79.6-81.6,2.4913
California,"Los Angeles County, CA",2712.00,79.2,77.6-79.5,2.3997
California,"Los Angeles County, CA",2713.00,82.4,81.7-97.5,1.4169
California,"Los Angeles County, CA",2714.00,84.2,81.7-97.5,1.6211
California,"Los Angeles County, CA",2715.00,85.2,81.7-97.5,2.0458
California,"Los Angeles County, CA",2716.00,84.7,81.7-97.5,2.0254
California,"Los Angeles County, CA",2717.01,85,81.7-97.5,2.0948
California,"Los Angeles County, CA",2717.02,80.2,79.6-81.6,1.4882
California,"Los Angeles County, CA",2718.01,81.4,79.6-81.6,1.8664
California,"Los Angeles County, CA",2718.02,80.9,79.6-81.6,1.649
California,"Los Angeles County, CA",2719.01,82.4,81.7-97.5,1.6113
California,"Los Angeles County, CA",2719.02,86.2,81.7-97.5,2.2917
California,"Los Angeles County, CA",2721.00,83.7,81.7-97.5,1.6891
California,"Los Angeles County, CA",2722.01,81.4,79.6-81.6,2.0061
California,"Los Angeles County, CA",2722.02,79.2,77.6-79.5,2.4082
California,"Los Angeles County, CA",2723.01,82.4,81.7-97.5,3.0038
California,"Los Angeles County, CA",2723.02,80.9,79.6-81.6,1.6535
California,"Los Angeles County, CA",2731.00,82.4,81.7-97.5,2.0891
California,"Los Angeles County, CA",2732.00,79.9,79.6-81.6,1.5339
California,"Los Angeles County, CA",2733.00,81.3,79.6-81.6,3.1147
California,"Los Angeles County, CA",2734.02,81.5,79.6-81.6,1.9952
California,"Los Angeles County, CA",2735.02,80.6,79.6-81.6,1.7488
California,"Los Angeles County, CA",2736.00,81.5,79.6-81.6,2.6494
California,"Los Angeles County, CA",2737.00,81.8,81.7-97.5,2.4328
California,"Los Angeles County, CA",2738.00,81.7,81.7-97.5,2.6677
California,"Los Angeles County, CA",2739.02,83.5,81.7-97.5,2.5092
California,"Los Angeles County, CA",2741.00,82.8,81.7-97.5,1.9429
California,"Los Angeles County, CA",2742.02,81.2,79.6-81.6,1.0839
California,"Los Angeles County, CA",2751.01,84.7,81.7-97.5,3.1742
California,"Los Angeles County, CA",2751.02,81.3,79.6-81.6,2.6637
California,"Los Angeles County, CA",2752.00,80.3,79.6-81.6,2.2978
California,"Los Angeles County, CA",2753.02,82.3,81.7-97.5,1.6959
California,"Los Angeles County, CA",2753.11,81.8,81.7-97.5,1.4282
California,"Los Angeles County, CA",2754.00,82.6,81.7-97.5,1.5012
California,"Los Angeles County, CA",2755.00,80.9,79.6-81.6,1.537
California,"Los Angeles County, CA",2756.02,81,79.6-81.6,1.4272
California,"Los Angeles County, CA",2756.03,81.8,81.7-97.5,2.4027
California,"Los Angeles County, CA",2760.00,87,81.7-97.5,2.5031
California,"Los Angeles County, CA",2761.00,80,79.6-81.6,1.7359
California,"Los Angeles County, CA",2764.00,82.9,81.7-97.5,1.384
California,"Los Angeles County, CA",2765.00,,,
California,"Los Angeles County, CA",2766.01,85.3,81.7-97.5,2.2692
California,"Los Angeles County, CA",2766.03,82.4,81.7-97.5,2.3329
California,"Los Angeles County, CA",2766.04,83.3,81.7-97.5,2.6529
California,"Los Angeles County, CA",2770.00,81.5,79.6-81.6,0.831
California,"Los Angeles County, CA",2771.00,82,81.7-97.5,1.6226
California,"Los Angeles County, CA",2772.00,78.9,77.6-79.5,3.0187
California,"Los Angeles County, CA",2774.00,,,
California,"Los Angeles County, CA",2780.01,80.6,79.6-81.6,1.6886
California,"Los Angeles County, CA",2781.02,81.6,79.6-81.6,1.597
California,"Los Angeles County, CA",2911.10,78.1,77.6-79.5,2.0505
California,"Los Angeles County, CA",2911.20,75.3,75.2-77.5,1.8989
California,"Los Angeles County, CA",2911.30,,,
California,"Los Angeles County, CA",2912.10,84,81.7-97.5,2.2229
California,"Los Angeles County, CA",2912.20,83.7,81.7-97.5,2.4313
California,"Los Angeles County, CA",2913.00,79,77.6-79.5,2.0417
California,"Los Angeles County, CA",2920.00,80.3,79.6-81.6,2.33
California,"Los Angeles County, CA",2932.01,78.2,77.6-79.5,1.2122
California,"Los Angeles County, CA",2932.02,78.8,77.6-79.5,3.043
California,"Los Angeles County, CA",2933.01,79.7,79.6-81.6,1.3388
California,"Los Angeles County, CA",2933.02,85,81.7-97.5,2.273
California,"Los Angeles County, CA",2933.04,81.4,79.6-81.6,3.1911
California,"Los Angeles County, CA",2933.06,80.1,79.6-81.6,2.2487
California,"Los Angeles County, CA",2933.07,78.5,77.6-79.5,3.0826
California,"Los Angeles County, CA",2941.10,82,81.7-97.5,2.5728
California,"Los Angeles County, CA",2941.20,77,75.2-77.5,2.1249
California,"Los Angeles County, CA",2942.00,78.6,77.6-79.5,1.4171
California,"Los Angeles County, CA",2943.01,81.6,79.6-81.6,2.7926
California,"Los Angeles County, CA",2943.02,80,79.6-81.6,2.9248
California,"Los Angeles County, CA",2944.10,79.6,79.6-81.6,1.5534
California,"Los Angeles County, CA",2944.21,81.2,79.6-81.6,3.1346
California,"Los Angeles County, CA",2945.10,76.2,75.2-77.5,2.1792
California,"Los Angeles County, CA",2945.20,81.3,79.6-81.6,3.3701
California,"Los Angeles County, CA",2946.10,80,79.6-81.6,2.2767
California,"Los Angeles County, CA",2946.20,81.8,81.7-97.5,2.6009
California,"Los Angeles County, CA",2947.01,75.6,75.2-77.5,1.5874
California,"Los Angeles County, CA",2948.10,80.2,79.6-81.6,3.0456
California,"Los Angeles County, CA",2948.20,76.2,75.2-77.5,1.8207
California,"Los Angeles County, CA",2948.30,77.4,75.2-77.5,1.4577
California,"Los Angeles County, CA",2949.00,79.5,77.6-79.5,1.6859
California,"Los Angeles County, CA",2951.03,80.3,79.6-81.6,1.3327
California,"Los Angeles County, CA",2962.10,80.2,79.6-81.6,2.808
California,"Los Angeles County, CA",2962.20,76.6,75.2-77.5,1.626
California,"Los Angeles County, CA",2963.00,81.1,79.6-81.6,1.4195
California,"Los Angeles County, CA",2964.01,84.1,81.7-97.5,1.9483
California,"Los Angeles County, CA",2964.02,79,77.6-79.5,2.8052
California,"Los Angeles County, CA",2965.00,77.1,75.2-77.5,1.5986
California,"Los Angeles County, CA",2966.00,76.9,75.2-77.5,2.4677
California,"Los Angeles County, CA",2969.01,78.5,77.6-79.5,1.122
California,"Los Angeles County, CA",2969.02,80.3,79.6-81.6,2.0692
California,"Los Angeles County, CA",2970.00,82.6,81.7-97.5,1.5989
California,"Los Angeles County, CA",2971.10,77.8,77.6-79.5,1.8141
California,"Los Angeles County, CA",2971.20,76.2,75.2-77.5,1.6738
California,"Los Angeles County, CA",2972.01,79.8,79.6-81.6,2.5223
California,"Los Angeles County, CA",2972.02,79.4,77.6-79.5,1.3018
California,"Los Angeles County, CA",2973.00,79.8,79.6-81.6,2.076
California,"Los Angeles County, CA",2974.00,82.8,81.7-97.5,1.2611
California,"Los Angeles County, CA",2975.00,78.3,77.6-79.5,1.6796
California,"Los Angeles County, CA",2976.01,79.6,79.6-81.6,3.6792
California,"Los Angeles County, CA",2976.02,81.3,79.6-81.6,1.9002
California,"Los Angeles County, CA",3001.00,85.4,81.7-97.5,2.158
California,"Los Angeles County, CA",3002.00,81.6,79.6-81.6,1.7023
California,"Los Angeles County, CA",3003.01,84,81.7-97.5,1.8302
California,"Los Angeles County, CA",3004.00,82.2,81.7-97.5,2.1776
California,"Los Angeles County, CA",3005.01,82.3,81.7-97.5,1.2668
California,"Los Angeles County, CA",3005.02,79.8,79.6-81.6,1.9504
California,"Los Angeles County, CA",3006.00,82.7,81.7-97.5,1.5476
California,"Los Angeles County, CA",3007.01,82.2,81.7-97.5,1.3222
California,"Los Angeles County, CA",3007.02,87.5,81.7-97.5,2.2187
California,"Los Angeles County, CA",3008.00,83.2,81.7-97.5,1.2859
California,"Los Angeles County, CA",3009.01,86.3,81.7-97.5,2.311
California,"Los Angeles County, CA",3009.02,87.3,81.7-97.5,2.3047
California,"Los Angeles County, CA",3010.00,82.8,81.7-97.5,1.449
California,"Los Angeles County, CA",3011.00,84.5,81.7-97.5,1.4402
California,"Los Angeles County, CA",3012.03,84.1,81.7-97.5,1.5494
California,"Los Angeles County, CA",3012.04,83.3,81.7-97.5,3.9072
California,"Los Angeles County, CA",3012.05,84.5,81.7-97.5,2.3316
California,"Los Angeles County, CA",3012.06,83.2,81.7-97.5,1.8995
California,"Los Angeles County, CA",3013.00,84.4,81.7-97.5,2.3235
California,"Los Angeles County, CA",3014.00,80.5,79.6-81.6,1.1463
California,"Los Angeles County, CA",3015.01,81.6,79.6-81.6,2.2476
California,"Los Angeles County, CA",3015.02,81.9,81.7-97.5,2.0922
California,"Los Angeles County, CA",3016.01,85.9,81.7-97.5,3.2306
California,"Los Angeles County, CA",3016.02,80.1,79.6-81.6,1.8385
California,"Los Angeles County, CA",3017.01,79.1,77.6-79.5,3.9277
California,"Los Angeles County, CA",3017.02,82.3,81.7-97.5,2.2705
California,"Los Angeles County, CA",3018.01,81.6,79.6-81.6,1.9229
California,"Los Angeles County, CA",3018.02,78.4,77.6-79.5,1.3486
California,"Los Angeles County, CA",3019.00,80,79.6-81.6,0.811
California,"Los Angeles County, CA",3020.02,82.7,81.7-97.5,1.6911
California,"Los Angeles County, CA",3020.03,77,75.2-77.5,0.9886
California,"Los Angeles County, CA",3020.04,80.6,79.6-81.6,1.7975
California,"Los Angeles County, CA",3021.02,81.5,79.6-81.6,1.5494
California,"Los Angeles County, CA",3021.03,85.2,81.7-97.5,2.1998
California,"Los Angeles County, CA",3021.04,80.5,79.6-81.6,1.9139
California,"Los Angeles County, CA",3022.01,83.2,81.7-97.5,1.6645
California,"Los Angeles County, CA",3022.02,78.4,77.6-79.5,0.896
California,"Los Angeles County, CA",3023.01,79.2,77.6-79.5,1.6077
California,"Los Angeles County, CA",3023.02,81.7,81.7-97.5,1.883
California,"Los Angeles County, CA",3024.01,81.6,79.6-81.6,1.5658
California,"Los Angeles County, CA",3025.03,85.3,81.7-97.5,3.3282
California,"Los Angeles County, CA",3025.04,82.9,81.7-97.5,2.165
California,"Los Angeles County, CA",3025.05,77.4,75.2-77.5,1.2525
California,"Los Angeles County, CA",3025.06,79.8,79.6-81.6,1.9896
California,"Los Angeles County, CA",3101.00,83.6,81.7-97.5,1.5893
California,"Los Angeles County, CA",3102.01,84,81.7-97.5,1.651
California,"Los Angeles County, CA",3102.02,81.5,79.6-81.6,0.9463
California,"Los Angeles County, CA",3103.00,82.3,81.7-97.5,1.1839
California,"Los Angeles County, CA",3104.00,79.7,79.6-81.6,1.4139
California,"Los Angeles County, CA",3105.01,80.1,79.6-81.6,2.068
California,"Los Angeles County, CA",3106.01,80,79.6-81.6,1.629
California,"Los Angeles County, CA",3106.02,82.1,81.7-97.5,1.7657
California,"Los Angeles County, CA",3107.01,83.6,81.7-97.5,2.439
California,"Los Angeles County, CA",3107.02,82.6,81.7-97.5,1.3534
California,"Los Angeles County, CA",3107.03,82.9,81.7-97.5,3.4786
California,"Los Angeles County, CA",3108.00,82.4,81.7-97.5,0.9769
California,"Los Angeles County, CA",3109.00,80.1,79.6-81.6,1.9279
California,"Los Angeles County, CA",3110.00,79.9,79.6-81.6,1.0955
California,"Los Angeles County, CA",3111.00,81.2,79.6-81.6,1.443
California,"Los Angeles County, CA",3112.00,80.7,79.6-81.6,2.7387
California,"Los Angeles County, CA",3113.00,80.1,79.6-81.6,1.3397
California,"Los Angeles County, CA",3114.00,81.2,79.6-81.6,1.8668
California,"Los Angeles County, CA",3115.00,81.7,81.7-97.5,1.7022
California,"Los Angeles County, CA",3116.00,79.1,77.6-79.5,0.9851
California,"Los Angeles County, CA",3117.00,80.8,79.6-81.6,1.4921
California,"Los Angeles County, CA",3118.01,79.4,77.6-79.5,1.5861
California,"Los Angeles County, CA",3118.02,78.2,77.6-79.5,1.8471
California,"Los Angeles County, CA",3200.00,,,
California,"Los Angeles County, CA",3201.00,84.8,81.7-97.5,2.5343
California,"Los Angeles County, CA",3202.01,76.2,75.2-77.5,1.7609
California,"Los Angeles County, CA",3202.02,79.4,77.6-79.5,1.069
California,"Los Angeles County, CA",3203.00,80.8,79.6-81.6,1.5009
California,"Los Angeles County, CA",4002.04,83.3,81.7-97.5,2.0024
California,"Los Angeles County, CA",4002.05,85.1,81.7-97.5,2.6556
California,"Los Angeles County, CA",4002.06,82,81.7-97.5,1.3917
California,"Los Angeles County, CA",4002.07,80.5,79.6-81.6,1.1913
California,"Los Angeles County, CA",4003.02,84.7,81.7-97.5,2.1542
California,"Los Angeles County, CA",4003.04,79.2,77.6-79.5,1.0746
California,"Los Angeles County, CA",4004.02,80.6,79.6-81.6,1.3124
California,"Los Angeles County, CA",4004.03,83.9,81.7-97.5,1.9391
California,"Los Angeles County, CA",4004.04,80.6,79.6-81.6,1.0551
California,"Los Angeles County, CA",4005.01,82.2,81.7-97.5,0.9638
California,"Los Angeles County, CA",4006.02,79.7,79.6-81.6,1.286
California,"Los Angeles County, CA",4006.03,81.4,79.6-81.6,1.7897
California,"Los Angeles County, CA",4006.04,77.9,77.6-79.5,1.8565
California,"Los Angeles County, CA",4008.00,81.4,79.6-81.6,1.8015
California,"Los Angeles County, CA",4009.00,84.2,81.7-97.5,2.9651
California,"Los Angeles County, CA",4010.01,82.3,81.7-97.5,1.4298
California,"Los Angeles County, CA",4010.02,80.9,79.6-81.6,1.5075
California,"Los Angeles County, CA",4011.01,80.3,79.6-81.6,3.0659
California,"Los Angeles County, CA",4011.02,81.9,81.7-97.5,2.8994
California,"Los Angeles County, CA",4012.01,79.7,79.6-81.6,1.9239
California,"Los Angeles County, CA",4012.02,78.3,77.6-79.5,0.9757
California,"Los Angeles County, CA",4012.03,79.7,79.6-81.6,1.7537
California,"Los Angeles County, CA",4013.03,84.8,81.7-97.5,2.6494
California,"Los Angeles County, CA",4013.04,81.5,79.6-81.6,1.0958
California,"Los Angeles County, CA",4013.11,84.4,81.7-97.5,3.3256
California,"Los Angeles County, CA",4013.12,80.6,79.6-81.6,1.4297
California,"Los Angeles County, CA",4015.00,79.9,79.6-81.6,1.0446
California,"Los Angeles County, CA",4016.01,80.1,79.6-81.6,1.3553
California,"Los Angeles County, CA",4016.02,81.1,79.6-81.6,2.4302
California,"Los Angeles County, CA",4016.03,76.7,75.2-77.5,1.4694
California,"Los Angeles County, CA",4017.01,81.6,79.6-81.6,1.2479
California,"Los Angeles County, CA",4017.03,77.4,75.2-77.5,1.6337
California,"Los Angeles County, CA",4017.04,79.6,79.6-81.6,1.3087
California,"Los Angeles County, CA",4018.00,83.1,81.7-97.5,1.5307
California,"Los Angeles County, CA",4019.01,,,
California,"Los Angeles County, CA",4019.02,,,
California,"Los Angeles County, CA",4020.01,82.7,81.7-97.5,2.9313
California,"Los Angeles County, CA",4020.02,78.6,77.6-79.5,1.8402
California,"Los Angeles County, CA",4021.01,79.2,77.6-79.5,1.9768
California,"Los Angeles County, CA",4021.02,80.7,79.6-81.6,2.367
California,"Los Angeles County, CA",4022.00,77.9,77.6-79.5,1.6014
California,"Los Angeles County, CA",4023.01,85.1,81.7-97.5,3.3295
California,"Los Angeles County, CA",4023.03,80.6,79.6-81.6,2.9306
California,"Los Angeles County, CA",4023.04,76.2,75.2-77.5,1.4895
California,"Los Angeles County, CA",4024.02,77,75.2-77.5,1.7172
California,"Los Angeles County, CA",4024.03,78.1,77.6-79.5,1.8728
California,"Los Angeles County, CA",4024.04,,,
California,"Los Angeles County, CA",4024.05,79.8,79.6-81.6,2.6101
California,"Los Angeles County, CA",4024.06,76.3,75.2-77.5,1.3444
California,"Los Angeles County, CA",4025.01,75.8,75.2-77.5,2.2853
California,"Los Angeles County, CA",4025.02,81.7,81.7-97.5,2.4675
California,"Los Angeles County, CA",4026.00,82.2,81.7-97.5,3.0691
California,"Los Angeles County, CA",4027.02,75.7,75.2-77.5,3.1544
California,"Los Angeles County, CA",4027.03,79.6,79.6-81.6,1.9484
California,"Los Angeles County, CA",4027.05,80.1,79.6-81.6,1.8348
California,"Los Angeles County, CA",4027.06,77.5,75.2-77.5,2.6194
California,"Los Angeles County, CA",4028.01,76.2,75.2-77.5,2.1825
California,"Los Angeles County, CA",4028.03,78.4,77.6-79.5,2.4446
California,"Los Angeles County, CA",4028.04,76.2,75.2-77.5,1.3034
California,"Los Angeles County, CA",4029.02,78.3,77.6-79.5,1.8596
California,"Los Angeles County, CA",4029.03,83,81.7-97.5,2.8065
California,"Los Angeles County, CA",4029.04,77.3,75.2-77.5,1.7211
California,"Los Angeles County, CA",4030.00,79.4,77.6-79.5,1.7648
California,"Los Angeles County, CA",4032.00,,,
California,"Los Angeles County, CA",4033.03,83.8,81.7-97.5,2.4829
California,"Los Angeles County, CA",4033.04,83.1,81.7-97.5,1.182
California,"Los Angeles County, CA",4033.05,82.3,81.7-97.5,2.2246
California,"Los Angeles County, CA",4033.12,86,81.7-97.5,3.0381
California,"Los Angeles County, CA",4033.16,87.2,81.7-97.5,2.8346
California,"Los Angeles County, CA",4033.17,85.3,81.7-97.5,2.5984
California,"Los Angeles County, CA",4033.18,82.4,81.7-97.5,1.6797
California,"Los Angeles County, CA",4033.19,83.6,81.7-97.5,2.3381
California,"Los Angeles County, CA",4033.20,87.7,81.7-97.5,3.0214
California,"Los Angeles County, CA",4033.21,85.1,81.7-97.5,2.1048
California,"Los Angeles County, CA",4033.22,81.1,79.6-81.6,1.6554
California,"Los Angeles County, CA",4033.23,82.6,81.7-97.5,1.22
California,"Los Angeles County, CA",4033.24,86.8,81.7-97.5,3.4015
California,"Los Angeles County, CA",4033.25,80.8,79.6-81.6,1.6408
California,"Los Angeles County, CA",4034.01,84.1,81.7-97.5,2.1788
California,"Los Angeles County, CA",4034.02,81.7,81.7-97.5,3.6946
California,"Los Angeles County, CA",4034.03,,,
California,"Los Angeles County, CA",4034.04,85,81.7-97.5,2.843
California,"Los Angeles County, CA",4034.05,84.7,81.7-97.5,3.8991
California,"Los Angeles County, CA",4034.06,83.4,81.7-97.5,1.9802
California,"Los Angeles County, CA",4034.07,81.4,79.6-81.6,2.5453
California,"Los Angeles County, CA",4034.08,87.7,81.7-97.5,2.2981
California,"Los Angeles County, CA",4035.00,80.1,79.6-81.6,1.6212
California,"Los Angeles County, CA",4036.00,83,81.7-97.5,1.6138
California,"Los Angeles County, CA",4037.02,79.7,79.6-81.6,1.0707
California,"Los Angeles County, CA",4037.03,80.3,79.6-81.6,1.2253
California,"Los Angeles County, CA",4037.21,80.7,79.6-81.6,1.6147
California,"Los Angeles County, CA",4037.22,82.8,81.7-97.5,2.3131
California,"Los Angeles County, CA",4038.01,78.9,77.6-79.5,1.4063
California,"Los Angeles County, CA",4038.02,78.2,77.6-79.5,1.604
California,"Los Angeles County, CA",4039.01,80.1,79.6-81.6,1.9722
California,"Los Angeles County, CA",4039.02,77.4,75.2-77.5,1.5163
California,"Los Angeles County, CA",4040.00,79.4,77.6-79.5,1.4777
California,"Los Angeles County, CA",4041.00,79.4,77.6-79.5,1.8886
California,"Los Angeles County, CA",4042.01,76.2,75.2-77.5,1.7829
California,"Los Angeles County, CA",4042.02,79.6,79.6-81.6,2.0069
California,"Los Angeles County, CA",4043.01,77.4,75.2-77.5,1.7874
California,"Los Angeles County, CA",4043.02,75.6,75.2-77.5,2.4774
California,"Los Angeles County, CA",4044.01,78.1,77.6-79.5,1.6858
California,"Los Angeles County, CA",4044.02,80.3,79.6-81.6,2.0446
California,"Los Angeles County, CA",4045.01,77.7,77.6-79.5,1.6998
California,"Los Angeles County, CA",4045.03,81.7,81.7-97.5,2.5158
California,"Los Angeles County, CA",4045.04,76.2,75.2-77.5,1.3802
California,"Los Angeles County, CA",4046.00,78.5,77.6-79.5,2.2584
California,"Los Angeles County, CA",4047.01,83.1,81.7-97.5,3.1303
California,"Los Angeles County, CA",4047.02,82.3,81.7-97.5,2.5809
California,"Los Angeles County, CA",4047.03,77.3,75.2-77.5,1.3492
California,"Los Angeles County, CA",4048.01,84.6,81.7-97.5,2.6015
California,"Los Angeles County, CA",4048.02,85.1,81.7-97.5,3.2889
California,"Los Angeles County, CA",4048.03,75.2,75.2-77.5,3.2439
California,"Los Angeles County, CA",4049.01,83.5,81.7-97.5,2.856
California,"Los Angeles County, CA",4049.02,82,81.7-97.5,2.0524
California,"Los Angeles County, CA",4049.03,83.3,81.7-97.5,2.3824
California,"Los Angeles County, CA",4050.01,77.7,77.6-79.5,1.9524
California,"Los Angeles County, CA",4050.02,79.3,77.6-79.5,1.969
California,"Los Angeles County, CA",4051.01,79.3,77.6-79.5,1.8456
California,"Los Angeles County, CA",4051.02,77.7,77.6-79.5,1.1136
California,"Los Angeles County, CA",4052.01,81.9,81.7-97.5,1.8245
California,"Los Angeles County, CA",4052.02,83.4,81.7-97.5,3.2372
California,"Los Angeles County, CA",4052.03,81.6,79.6-81.6,1.9563
California,"Los Angeles County, CA",4053.01,79.4,77.6-79.5,1.3709
California,"Los Angeles County, CA",4053.02,78.4,77.6-79.5,1.2412
